total_orders,avg_discount,success_rate,avg_order_gap,actual_churn,churn_probability,risk_level,customer_id,segment,clv_proxy
4,0.1875,0.75,144.33333333333334,1,0.47954032558212906,Medium Risk,29592,1,7.3125
6,0.20333333333333334,0.5,117.8,0,0.2569006892256306,Low Risk,22475,1,8.763333333333334
4,0.35250000000000004,1.0,210.66666666666666,0,0.3545093543975385,Low Risk,39845,1,6.475
5,0.294,1.0,156.0,0,0.32323833081090053,Low Risk,46884,1,8.472
2,0.395,0.5,357.0,0,0.3366153221412867,Low Risk,6594,0,1.21
4,0.2975,1.0,169.66666666666666,0,0.434866126512652,Medium Risk,24253,1,7.7275
3,0.24333333333333332,1.0,223.5,1,0.4687721851532068,Medium Risk,6706,0,3.7833333333333337
4,0.185,0.75,115.0,1,0.5405503838450467,Medium Risk,44801,1,12.225
4,0.3325,1.0,87.33333333333333,1,0.6053201722348691,Medium Risk,36278,3,6.675
4,0.3675,0.75,115.33333333333333,0,0.5437416824502215,Medium Risk,26520,1,6.325000000000001
2,0.33999999999999997,1.0,15.0,1,0.9013942859630619,High Risk,10945,3,3.96
5,0.16999999999999998,1.0,160.25,0,0.3132430177835895,Low Risk,27717,2,13.280000000000001
5,0.186,0.8,134.5,0,0.357497083360595,Low Risk,17672,1,10.582
3,0.17,0.3333333333333333,95.0,0,0.7073320379729604,High Risk,23299,1,6.64
3,0.25333333333333335,1.0,120.5,1,0.6758715383818975,Medium Risk,19804,3,5.226666666666667
4,0.1925,1.0,174.0,0,0.4238072560208987,Medium Risk,49736,1,6.46
1,0.11,1.0,0.0,1,0.9482801674028011,High Risk,12355,3,1.78
4,0.2875,1.0,166.0,0,0.4421849849992476,Medium Risk,5341,1,7.8375
2,0.31,0.5,13.0,1,0.8987547527488954,High Risk,35995,3,5.52
3,0.20666666666666667,0.6666666666666666,108.0,1,0.6912882161840904,Medium Risk,18631,3,7.14
3,0.21666666666666667,1.0,201.5,1,0.5140298182547475,Medium Risk,44343,1,7.05
1,0.07,0.0,0.0,1,0.9436653445600823,High Risk,262,3,1.8599999999999999
3,0.19333333333333336,1.0,93.0,1,0.7229392413471564,High Risk,9287,3,4.84
6,0.18666666666666668,1.0,103.6,1,0.28870703452421365,Low Risk,32814,2,15.453333333333333
6,0.25666666666666665,0.8333333333333334,136.6,0,0.23408261074232736,Low Risk,6666,2,12.636666666666668
3,0.25,1.0,316.5,0,0.2890140561583228,Low Risk,36072,0,4.5
6,0.24833333333333332,0.5,129.4,0,0.23957057404165513,Low Risk,15661,2,12.778333333333334
4,0.24,0.75,75.0,0,0.622669508191615,Medium Risk,38499,1,9.88
6,0.22833333333333336,0.8333333333333334,125.0,0,0.25141551550052493,Low Risk,49408,2,15.433333333333332
4,0.24,1.0,176.0,0,0.42073063498589314,Medium Risk,13172,1,7.6
3,0.18666666666666668,1.0,284.0,0,0.34648300755147093,Low Risk,15696,0,4.88
4,0.3325,0.75,170.33333333333334,0,0.4289060319520359,Medium Risk,35204,1,8.6775
4,0.2825,0.5,162.0,0,0.43959028927008315,Medium Risk,4121,1,7.8925
8,0.23500000000000001,1.0,77.57142857142857,0,0.1345139817049566,Low Risk,7957,2,17.595
2,0.22999999999999998,1.0,522.0,1,0.11657326552710479,Low Risk,9589,0,1.54
4,0.21750000000000003,1.0,137.66666666666666,0,0.49950496260410376,Medium Risk,25710,1,9.39
4,0.1675,0.75,220.33333333333334,0,0.3279475792817206,Low Risk,24709,1,5.827500000000001
2,0.25,1.0,11.0,1,0.9036508611408751,High Risk,13593,3,6.0
3,0.11,1.0,65.0,0,0.7659325296615249,High Risk,46452,1,4.45
3,0.32666666666666666,1.0,76.0,1,0.7525581096711976,High Risk,23251,3,2.6933333333333334
6,0.355,0.6666666666666666,57.2,0,0.37069905504140527,Low Risk,43832,2,9.675
5,0.348,1.0,140.25,0,0.3536717560622452,Low Risk,40783,1,5.868
3,0.19666666666666668,1.0,268.0,0,0.377486954683538,Low Risk,28500,0,8.836666666666666
3,0.24333333333333332,0.6666666666666666,282.0,0,0.34480099830063754,Low Risk,8671,0,3.7833333333333337
6,0.285,1.0,98.6,0,0.2991091290897965,Low Risk,5227,2,11.440000000000001
5,0.262,1.0,160.25,0,0.3149412395448267,Low Risk,26532,1,6.6419999999999995
5,0.22399999999999998,0.8,123.5,0,0.379601067963465,Low Risk,13228,1,9.312000000000001
4,0.2425,0.75,174.0,1,0.4195528272885572,Medium Risk,25504,1,6.817500000000001
4,0.2475,1.0,178.66666666666666,0,0.4154758174017126,Medium Risk,35160,1,6.772499999999999
2,0.325,1.0,30.0,1,0.8895762075567858,High Risk,45137,3,2.0250000000000004
4,0.21750000000000003,1.0,183.33333333333334,0,0.4054356207182689,Medium Risk,12527,1,10.1725
5,0.31,1.0,111.25,0,0.4099149114620441,Medium Risk,1862,1,5.52
7,0.26857142857142857,1.0,101.83333333333333,0,0.18686477742006552,Low Risk,38233,2,15.36
1,0.01,1.0,0.0,0,0.9478583281989889,High Risk,23070,3,2.9699999999999998
3,0.31333333333333335,1.0,234.5,0,0.4474886432131541,Medium Risk,27143,0,3.433333333333333
5,0.22000000000000003,1.0,95.5,1,0.44012267521665766,Medium Risk,48449,2,13.26
2,0.265,1.0,269.0,1,0.5219555391890762,Medium Risk,42100,3,2.205
1,0.15,0.0,0.0,1,0.9440286297921484,High Risk,33364,3,0.85
5,0.29,1.0,57.25,1,0.5210777207987755,Medium Risk,44217,2,11.36
5,0.22000000000000003,0.8,154.25,0,0.3212446938327482,Low Risk,43478,1,9.36
4,0.28500000000000003,0.75,124.66666666666667,1,0.5226098200374653,Medium Risk,26705,1,6.435
3,0.2733333333333334,0.3333333333333333,266.5,0,0.36839806154441884,Low Risk,10374,1,7.266666666666666
3,0.18333333333333335,1.0,179.0,0,0.5599455697055964,Medium Risk,26133,1,7.35
3,0.24666666666666667,1.0,251.0,0,0.41237531417246437,Medium Risk,38225,0,6.026666666666666
6,0.17666666666666667,0.3333333333333333,74.2,1,0.32843717147338564,Low Risk,21160,2,11.526666666666667
2,0.405,1.0,479.0,0,0.16088620307498214,Low Risk,21203,0,3.57
5,0.31799999999999995,1.0,100.5,1,0.43193263023536804,Medium Risk,3315,1,9.548
5,0.20999999999999996,0.8,73.0,1,0.48219708503727826,Medium Risk,30398,1,5.53
6,0.23666666666666666,0.8333333333333334,116.6,0,0.2649685536922254,Low Risk,37147,2,10.686666666666666
2,0.19999999999999998,1.0,14.0,1,0.9010689649246035,High Risk,6997,3,2.4000000000000004
8,0.16875,1.0,85.14285714285714,0,0.1267008256845812,Low Risk,4463,2,14.9625
1,0.35,1.0,0.0,1,0.9492794522920057,High Risk,28519,3,1.3
4,0.14500000000000002,1.0,213.33333333333334,0,0.3454056165572749,Low Risk,30828,1,11.969999999999999
10,0.26,1.0,43.666666666666664,1,0.05964307924239292,Low Risk,19492,2,14.06
2,0.335,0.5,272.0,0,0.5063483368328506,Medium Risk,36784,0,2.66
6,0.29333333333333333,0.8333333333333334,53.2,1,0.38068218039720403,Low Risk,46336,2,9.186666666666667
4,0.26,1.0,158.0,1,0.4581157290139832,Medium Risk,25943,1,5.92
6,0.21833333333333335,0.6666666666666666,134.6,0,0.2338872633621696,Low Risk,38361,2,15.633333333333333
5,0.284,1.0,137.0,0,0.3586300839949734,Low Risk,48172,1,10.024
9,0.35,0.8888888888888888,56.875,1,0.0928434643584676,Low Risk,5731,2,14.950000000000001
6,0.235,1.0,96.2,1,0.302417904581599,Low Risk,33742,2,13.005
3,0.3333333333333333,1.0,236.5,0,0.44379100268751814,Medium Risk,22634,0,3.333333333333334
4,0.23500000000000001,0.75,222.33333333333334,0,0.32555026608071763,Low Risk,11960,1,9.18
5,0.37,0.6,103.75,0,0.41790250684645036,Medium Risk,19511,1,7.5600000000000005
2,0.075,1.0,512.0,0,0.12399146580215735,Low Risk,15767,0,3.7
4,0.26249999999999996,0.75,59.666666666666664,0,0.6526507208003154,Medium Risk,46259,1,6.6375
7,0.25285714285714284,0.8571428571428571,86.66666666666667,0,0.20460186549302753,Low Risk,5854,2,11.954285714285714
2,0.28500000000000003,0.5,128.0,1,0.7724425723817452,High Risk,22953,3,2.86
4,0.1275,0.5,185.33333333333334,0,0.3891897748410319,Low Risk,5791,1,9.5975
7,0.23428571428571426,1.0,80.16666666666667,1,0.2153898849806691,Low Risk,39129,2,10.72
4,0.31,1.0,105.33333333333333,1,0.5684731345557228,Medium Risk,37640,3,7.59
3,0.06333333333333334,1.0,314.5,0,0.28915532389800025,Low Risk,26704,0,3.7466666666666666
4,0.2,1.0,210.0,0,0.3527936282649215,Low Risk,13764,1,8.8
4,0.2675,0.75,122.0,0,0.5277821416499059,Medium Risk,1919,1,7.324999999999999
4,0.2,1.0,146.66666666666666,0,0.4803738787090051,Medium Risk,14184,1,8.0
6,0.26166666666666666,1.0,76.2,0,0.3392330635770597,Low Risk,8274,2,9.598333333333333
3,0.20666666666666667,1.0,74.5,1,0.7529729773950745,High Risk,20193,3,7.14
2,0.22999999999999998,1.0,46.0,0,0.8748818641233892,High Risk,10094,1,3.85
9,0.1922222222222222,1.0,85.0,0,0.07461696061977015,Low Risk,28951,2,17.77111111111111
1,0.06,1.0,0.0,1,0.9480696526715905,High Risk,2806,3,2.82
2,0.285,1.0,180.0,1,0.6967574613716353,Medium Risk,819,3,3.575
4,0.3475,0.75,129.66666666666666,0,0.5135349756982528,Medium Risk,19472,1,5.8725000000000005
2,0.155,1.0,151.0,1,0.7431952815692366,High Risk,43947,3,4.225
4,0.375,0.5,185.66666666666666,0,0.3935788258931034,Low Risk,4367,1,6.875
4,0.3025,1.0,179.66666666666666,0,0.41459497636842585,Medium Risk,31961,1,3.4875
3,0.3066666666666667,0.6666666666666666,227.0,1,0.4556635337200776,Medium Risk,12833,1,5.546666666666667
4,0.25,1.0,136.33333333333334,1,0.5029812805393058,Medium Risk,19637,1,9.0
4,0.265,0.75,126.33333333333333,0,0.5187128565373942,Medium Risk,23930,1,6.615
6,0.26166666666666666,1.0,123.2,0,0.2575538825967352,Low Risk,12839,2,12.551666666666666
7,0.15,0.7142857142857143,83.16666666666667,0,0.20590065568229865,Low Risk,43922,2,17.0
8,0.25625,1.0,100.14285714285714,0,0.11424842370111943,Low Risk,29864,2,14.13125
6,0.27499999999999997,0.8333333333333334,127.2,0,0.24872425140538304,Low Risk,41521,2,11.600000000000001
6,0.19166666666666665,1.0,54.0,1,0.38047078287227754,Low Risk,10140,2,12.933333333333334
5,0.12999999999999998,0.8,127.0,0,0.3708696316418354,Low Risk,10450,1,12.18
4,0.20750000000000002,1.0,137.66666666666666,0,0.49929076041631,Medium Risk,6198,1,9.51
3,0.25,1.0,135.0,1,0.6487704604171427,Medium Risk,41580,3,3.75
3,0.18666666666666668,0.6666666666666666,165.5,1,0.5805061244397537,Medium Risk,49654,3,3.2533333333333334
4,0.1875,1.0,233.0,0,0.31009259739574285,Low Risk,5367,1,8.9375
1,0.49,1.0,0.0,1,0.9498539008714089,High Risk,38484,3,1.02
4,0.2,1.0,151.66666666666666,0,0.46997422859469745,Medium Risk,2612,1,8.0
6,0.285,0.6666666666666666,92.0,1,0.3046039586787903,Low Risk,43489,2,14.3
3,0.19333333333333333,1.0,204.5,0,0.5072777428078808,Medium Risk,38431,1,6.453333333333333
2,0.255,0.5,582.0,0,0.07128993820669917,Low Risk,46669,0,3.725
2,0.41000000000000003,1.0,242.0,1,0.5806636259026392,Medium Risk,28295,3,2.9499999999999997
3,0.18666666666666668,1.0,107.0,1,0.6988334361605213,Medium Risk,48857,3,5.693333333333333
6,0.18499999999999997,1.0,35.0,1,0.41832565242221287,Medium Risk,41172,1,7.335000000000001
6,0.23166666666666666,0.8333333333333334,134.0,0,0.23760471645833683,Low Risk,18557,2,9.988333333333333
6,0.21166666666666667,0.8333333333333334,90.4,1,0.3091874463213775,Low Risk,41471,1,8.671666666666667
3,0.17333333333333334,1.0,71.0,1,0.7578389001849961,High Risk,32831,3,5.786666666666667
10,0.27,0.9,79.22222222222223,0,0.044690658174549355,Low Risk,49599,2,13.87
2,0.265,0.5,10.0,1,0.9006645654140184,High Risk,38345,3,4.41
4,0.36,1.0,172.0,0,0.4314026349498258,Medium Risk,27088,1,6.4
4,0.195,1.0,203.33333333333334,0,0.36549178153574247,Low Risk,35499,1,9.66
3,0.15,0.6666666666666666,156.0,0,0.598914770419385,Medium Risk,1258,1,5.1
4,0.1825,1.0,221.66666666666666,0,0.3305744185062327,Low Risk,26099,1,9.81
7,0.3485714285714286,0.8571428571428571,112.33333333333333,0,0.17312338232595278,Low Risk,14629,2,11.074285714285715
2,0.165,0.5,240.0,0,0.5689890491596109,Medium Risk,11792,0,4.175
6,0.3066666666666667,1.0,127.8,0,0.2510100856115927,Low Risk,40173,2,10.4
4,0.2475,1.0,169.0,0,0.43517982291406776,Medium Risk,35764,1,6.02
5,0.366,1.0,143.75,0,0.3473772124207776,Low Risk,44790,2,10.144
5,0.27,1.0,116.75,0,0.39804500618386857,Low Risk,44131,1,8.76
3,0.2333333333333333,1.0,98.5,1,0.7143574721550063,High Risk,28013,3,3.066666666666667
4,0.2925,1.0,186.66666666666666,0,0.4002933936363924,Medium Risk,37560,1,10.6125
4,0.22,1.0,148.33333333333334,0,0.477332499087406,Medium Risk,40376,1,9.36
7,0.20428571428571432,0.8571428571428571,111.5,0,0.17235000745977092,Low Risk,36745,2,16.71
8,0.21500000000000002,1.0,78.71428571428571,0,0.13321012830512963,Low Risk,41754,2,15.7
2,0.235,0.5,207.0,0,0.6362129568347025,Medium Risk,38085,1,4.59
2,0.35,0.5,123.0,1,0.780644682498695,High Risk,13432,3,3.25
2,0.155,1.0,426.0,0,0.22600326183125577,Low Risk,3480,0,5.07
1,0.18,1.0,0.0,1,0.9485735328471875,High Risk,24562,3,2.46
2,0.355,1.0,180.0,1,0.6980231906286202,Medium Risk,18912,3,1.935
2,0.12,1.0,417.0,1,0.2388578026809606,Low Risk,35858,0,6.16
3,0.3866666666666667,0.3333333333333333,105.0,1,0.6937308617901208,Medium Risk,36008,3,4.293333333333333
4,0.1975,1.0,181.66666666666666,0,0.40837682866104547,Medium Risk,31145,1,10.4325
2,0.025,1.0,278.0,1,0.4980624983671523,Medium Risk,49124,0,7.8
6,0.22333333333333336,0.8333333333333334,65.0,0,0.35638931317805556,Low Risk,22079,2,12.426666666666666
6,0.3433333333333333,1.0,102.8,0,0.29285127587232396,Low Risk,5994,2,11.163333333333334
2,0.215,0.5,128.0,1,0.7713866093606283,High Risk,17606,3,3.14
3,0.32666666666666666,0.3333333333333333,85.0,0,0.7269674498430377,High Risk,13710,1,5.386666666666667
2,0.215,0.5,85.0,1,0.8284671728911303,High Risk,5492,3,3.9250000000000003
5,0.148,0.8,128.75,0,0.36782902538200435,Low Risk,25423,1,7.668
2,0.27,1.0,365.0,1,0.3290711354337199,Low Risk,38520,0,2.19
4,0.2,0.75,126.0,0,0.5180165298609608,Medium Risk,20639,1,6.4
4,0.3775,1.0,88.66666666666667,1,0.603583154080171,Medium Risk,13713,3,4.98
5,0.244,1.0,125.25,0,0.38066177264051154,Low Risk,35196,1,9.828
3,0.32666666666666666,1.0,310.0,0,0.3016622928356616,Low Risk,8641,0,4.04
2,0.265,0.5,171.0,1,0.7030357989013365,High Risk,23658,3,2.205
4,0.2825,0.75,211.66666666666666,0,0.3462997518618788,Low Risk,49779,1,6.4575000000000005
4,0.2925,0.75,73.66666666666667,1,0.6263321424084595,Medium Risk,190,3,7.782500000000001
4,0.23,0.75,196.0,0,0.3753873552781062,Low Risk,47199,1,10.780000000000001
5,0.158,1.0,156.0,0,0.3206945274848903,Low Risk,28374,1,10.946
5,0.266,0.6,145.25,0,0.33482661213126624,Low Risk,19728,2,11.01
5,0.42000000000000004,0.8,76.75,0,0.4788810816300198,Medium Risk,44064,2,8.12
4,0.2925,1.0,194.0,0,0.3857039005619599,Low Risk,27935,1,8.49
3,0.28,1.0,185.5,1,0.5485985468320562,Medium Risk,5353,1,6.4799999999999995
2,0.14500000000000002,1.0,497.0,1,0.1389478204713222,Low Risk,32427,0,3.42
5,0.346,1.0,118.5,1,0.39610957918010054,Low Risk,15101,1,5.886
3,0.3233333333333333,1.0,293.5,0,0.3313555276086801,Low Risk,9829,0,6.090000000000001
4,0.3175,1.0,204.33333333333334,0,0.3659917651210572,Low Risk,1624,1,8.19
5,0.21600000000000003,0.6,157.0,0,0.31244339316555675,Low Risk,7919,1,7.84
5,0.282,1.0,32.5,0,0.5720218217721709,Medium Risk,8735,2,9.334
5,0.242,1.0,66.75,0,0.5002531562120864,Medium Risk,19606,1,8.338000000000001
4,0.185,1.0,88.0,0,0.6009642211897921,Medium Risk,15159,1,4.89
1,0.46,1.0,0.0,1,0.9497313258482512,High Risk,21318,3,1.08
3,0.25333333333333335,0.6666666666666666,205.5,0,0.49923501458927527,Medium Risk,24567,1,8.959999999999999
3,0.24666666666666667,1.0,202.5,0,0.5125883023628639,Medium Risk,16948,1,3.7666666666666666
5,0.22999999999999998,0.8,122.25,0,0.38218081217378025,Low Risk,18715,1,7.7
4,0.34750000000000003,0.75,105.33333333333333,0,0.5639250916141862,Medium Risk,2553,1,5.8725
4,0.2125,0.75,59.0,0,0.6529400079407377,Medium Risk,4977,1,6.3
7,0.1457142857142857,0.8571428571428571,115.83333333333333,0,0.16655751478878822,Low Risk,47648,2,17.085714285714285
5,0.384,0.6,91.75,0,0.44272668009864796,Medium Risk,30890,1,8.008
7,0.28285714285714286,0.8571428571428571,98.83333333333333,0,0.1889750971816248,Low Risk,2276,2,12.908571428571427
3,0.12,0.6666666666666666,326.5,0,0.2643082902511938,Low Risk,1096,0,6.16
3,0.29333333333333333,1.0,96.5,1,0.7187893697962647,High Risk,15589,3,2.8266666666666667
3,0.14,0.3333333333333333,246.5,0,0.4052329511594758,Medium Risk,22339,1,9.459999999999999
4,0.2325,0.75,104.33333333333333,0,0.5635530550546954,Medium Risk,2826,1,10.745
6,0.33666666666666667,0.6666666666666666,95.2,0,0.2999088147986764,Low Risk,6711,2,9.95
3,0.25,0.3333333333333333,143.0,1,0.6198632482552877,Medium Risk,24601,3,3.75
5,0.288,1.0,103.0,1,0.4261950835653602,Medium Risk,25507,1,7.119999999999999
6,0.27166666666666667,0.8333333333333334,127.0,0,0.24898267836512317,Low Risk,15286,2,10.924999999999999
3,0.35666666666666663,0.6666666666666666,97.0,0,0.7131530649689679,High Risk,22118,1,4.503333333333333
4,0.37,1.0,48.666666666666664,0,0.6799187306002439,Medium Risk,11397,1,7.5600000000000005
7,0.2342857142857143,0.7142857142857143,69.83333333333333,1,0.2259390617448288,Low Risk,28713,2,16.08
3,0.22333333333333336,0.6666666666666666,126.5,1,0.6577483016591058,Medium Risk,39374,3,4.66
3,0.17666666666666667,1.0,157.5,1,0.603409676862203,Medium Risk,43824,1,4.94
5,0.268,0.8,101.75,1,0.424075731466219,Medium Risk,18818,1,10.248
4,0.16,1.0,193.33333333333334,0,0.3843323957207243,Low Risk,12254,1,10.08
3,0.19333333333333336,1.0,26.5,1,0.8196144165902576,High Risk,28906,3,8.873333333333333
3,0.15333333333333332,1.0,38.0,1,0.8044579637782958,High Risk,16202,3,7.62
4,0.1275,0.75,168.0,0,0.42937069805421985,Medium Risk,7258,1,6.1075
7,0.2414285714285714,1.0,82.0,0,0.21291953051898432,Low Risk,27758,2,12.895714285714286
3,0.25999999999999995,0.6666666666666666,213.5,0,0.48270354820954936,Medium Risk,16317,1,5.92
5,0.202,0.8,141.75,0,0.3440398595113832,Low Risk,40354,1,9.576
6,0.15666666666666668,0.6666666666666666,118.6,0,0.2576297935850468,Low Risk,46283,2,16.023333333333333
6,0.17833333333333334,1.0,68.0,0,0.35309527858796125,Low Risk,22453,2,15.611666666666666
7,0.21142857142857144,0.7142857142857143,104.0,0,0.17970996718582646,Low Risk,2964,2,17.34857142857143
4,0.3275,1.0,76.66666666666667,1,0.6262635687820078,Medium Risk,47113,1,3.3625
4,0.2025,0.75,152.66666666666666,0,0.46254427864415243,Medium Risk,48619,1,9.57
3,0.16333333333333333,1.0,279.5,0,0.35457220361030073,Low Risk,26449,0,5.8566666666666665
3,0.22666666666666668,0.6666666666666666,95.5,1,0.7134337184077848,High Risk,45026,3,3.0933333333333333
7,0.24857142857142858,1.0,107.0,0,0.1801518803405418,Low Risk,8256,2,15.780000000000001
1,0.35,1.0,0.0,1,0.9492794522920057,High Risk,49407,3,0.65
6,0.26333333333333336,0.8333333333333334,72.4,1,0.3431330067465969,Low Risk,6823,2,8.84
8,0.17625000000000002,0.375,87.57142857142857,0,0.1187430290214107,Low Risk,24784,2,19.77
3,0.26,0.3333333333333333,71.5,1,0.7476610531244099,High Risk,36700,3,7.4
5,0.236,1.0,170.25,0,0.29676467378339433,Low Risk,2193,1,9.168
3,0.25333333333333335,1.0,297.5,0,0.32269357566478696,Low Risk,16417,0,5.973333333333333
3,0.2733333333333334,1.0,116.5,0,0.6835077123193923,Medium Risk,13171,1,5.086666666666666
1,0.29,1.0,0.0,1,0.9490313578245659,High Risk,6233,3,0.71
3,0.17333333333333334,0.6666666666666666,177.5,0,0.5556736831744904,Medium Risk,41927,1,5.786666666666667
4,0.3125,1.0,222.33333333333334,0,0.3318099972477855,Low Risk,1394,1,7.5625
3,0.12,0.6666666666666666,127.5,0,0.653867169638631,Medium Risk,34096,1,7.04
2,0.22999999999999998,0.5,540.0,0,0.09806792936248009,Low Risk,10870,0,5.390000000000001
9,0.27555555555555555,0.4444444444444444,73.625,0,0.07841249751064293,Low Risk,27069,2,17.386666666666667
4,0.32,0.75,155.0,0,0.46020983374139923,Medium Risk,2198,1,8.16
8,0.285,0.75,102.85714285714286,0,0.11007584330395308,Low Risk,39940,2,16.445
2,0.065,1.0,331.0,0,0.39022325898229454,Low Risk,13634,0,4.675000000000001
6,0.24833333333333332,0.6666666666666666,131.2,0,0.23947468367079158,Low Risk,44163,2,11.275
6,0.2916666666666667,1.0,82.6,1,0.3279386394569988,Low Risk,28850,2,10.624999999999998
5,0.27999999999999997,0.6,87.0,1,0.45031544383270344,Medium Risk,21975,1,8.64
3,0.2066666666666667,1.0,89.0,1,0.7297970446239352,High Risk,20953,3,3.966666666666667
2,0.14,1.0,324.0,0,0.4057498115819106,Medium Risk,1167,0,4.3
4,0.1225,1.0,196.33333333333334,0,0.37767363896266826,Low Risk,47382,1,7.897499999999999
3,0.15,1.0,286.0,0,0.3420082426697984,Low Risk,14645,0,7.6499999999999995
2,0.33999999999999997,1.0,167.0,1,0.7201174965791876,High Risk,42126,3,3.3000000000000003
3,0.18333333333333335,1.0,179.0,1,0.5599455697055964,Medium Risk,36227,3,6.533333333333333
3,0.13666666666666666,1.0,268.0,0,0.3762796641733092,Low Risk,21124,0,7.77
4,0.16249999999999998,1.0,135.66666666666666,1,0.5024971208672214,Medium Risk,26665,1,8.375
5,0.268,0.8,157.25,0,0.3167026852505006,Low Risk,15820,1,9.516
6,0.315,0.8333333333333334,72.6,1,0.3437550743055343,Low Risk,31286,2,8.905000000000001
2,0.365,0.5,12.0,1,0.8999363426950572,High Risk,46019,3,3.81
7,0.21285714285714286,0.8571428571428571,90.0,0,0.19956648923337705,Low Risk,28100,2,12.594285714285714
4,0.2925,1.0,174.0,0,0.42590089432898603,Medium Risk,22040,1,4.952500000000001
1,0.11,0.0,0.0,1,0.9438472634853444,High Risk,28772,3,1.78
6,0.33,0.6666666666666666,92.2,0,0.30506751963216655,Low Risk,24068,2,12.059999999999999
4,0.1975,0.75,46.666666666666664,1,0.6755881100123838,Medium Risk,12252,3,8.8275
3,0.27666666666666667,1.0,200.0,1,0.518438072312219,Medium Risk,27574,1,3.616666666666667
5,0.33999999999999997,1.0,114.75,0,0.4034913338280983,Medium Risk,11444,1,8.58
1,0.33,1.0,0.0,1,0.9491968814099248,High Risk,22979,3,1.3399999999999999
3,0.33666666666666667,1.0,158.0,0,0.6056900746784403,Medium Risk,27727,1,3.3166666666666664
3,0.29,1.0,99.5,0,0.7136457566811862,High Risk,20340,1,6.39
5,0.252,0.8,150.5,0,0.32870707636272734,Low Risk,47205,1,10.472
6,0.20166666666666666,0.6666666666666666,137.4,0,0.22947610271581534,Low Risk,1084,2,10.378333333333334
3,0.25,1.0,96.5,1,0.7180382789972823,High Risk,25527,3,3.75
4,0.28,0.75,194.0,0,0.38031580144590255,Low Risk,17701,1,5.04
3,0.3433333333333333,0.6666666666666666,252.5,0,0.40435390559932677,Medium Risk,37809,0,3.2833333333333337
4,0.23500000000000001,1.0,129.66666666666666,1,0.5165549350988117,Medium Risk,7556,1,9.18
5,0.242,1.0,103.5,0,0.42421256191486356,Medium Risk,35553,2,10.612
7,0.27285714285714285,0.8571428571428571,104.66666666666667,0,0.1815035655431416,Low Risk,36673,2,14.542857142857141
6,0.29,0.8333333333333334,62.2,1,0.3630837602914181,Low Risk,174,2,13.489999999999998
3,0.32,1.0,87.0,1,0.734969637982604,High Risk,7038,3,5.4399999999999995
7,0.27999999999999997,1.0,108.16666666666667,0,0.17911474834141794,Low Risk,1607,2,10.799999999999999
3,0.29,0.6666666666666666,264.5,0,0.37941950052132767,Low Risk,47700,0,4.97
7,0.22142857142857145,0.7142857142857143,69.83333333333333,1,0.22574645817562577,Low Risk,45282,2,14.792857142857143
4,0.2975,0.75,210.33333333333334,0,0.34911350374416916,Low Risk,13282,1,9.1325
4,0.3025,1.0,84.33333333333333,1,0.6106710889959471,Medium Risk,18065,3,7.6725
6,0.255,1.0,89.2,0,0.3152446463153039,Low Risk,34117,2,10.43
4,0.255,0.75,40.333333333333336,0,0.6881146855913387,Medium Risk,12438,1,8.94
1,0.49,1.0,0.0,1,0.9498539008714089,High Risk,11363,3,1.02
3,0.3033333333333333,0.6666666666666666,102.0,1,0.7035947083846718,High Risk,44555,3,6.966666666666668
3,0.19000000000000003,1.0,162.0,1,0.5946693358729014,Medium Risk,17322,3,4.05
2,0.345,1.0,19.0,1,0.8984280874345821,High Risk,3798,3,3.93
3,0.33,0.6666666666666666,151.5,0,0.6115662283963927,Medium Risk,17460,1,5.359999999999999
4,0.295,1.0,163.0,1,0.4485243495096191,Medium Risk,21293,1,7.050000000000001
6,0.3333333333333333,0.8333333333333334,85.6,1,0.32006753223495293,Low Risk,18372,2,9.333333333333334
4,0.215,0.75,72.66666666666667,1,0.6267299973382505,Medium Risk,14731,1,7.065
3,0.2966666666666667,1.0,232.5,0,0.45126282209673574,Medium Risk,12403,0,3.5166666666666666
3,0.16,0.0,338.0,0,0.23610910584687414,Low Risk,42696,0,6.72
2,0.4,1.0,201.0,1,0.6607426450360285,Medium Risk,33931,3,2.4
2,0.32,0.5,5.0,1,0.9047407167125526,High Risk,47609,3,2.7199999999999998
3,0.36000000000000004,1.0,170.0,0,0.582037559438012,Medium Risk,36774,1,5.759999999999999
7,0.32285714285714284,1.0,92.66666666666667,0,0.1995026733608357,Low Risk,34384,2,13.542857142857143
3,0.18666666666666668,0.6666666666666666,199.5,0,0.5103164118335163,Medium Risk,40661,1,8.946666666666667
4,0.19,0.75,130.66666666666666,0,0.5080787442063857,Medium Risk,37972,1,7.290000000000001
4,0.27,1.0,185.33333333333334,0,0.4025022514382267,Medium Risk,49441,1,5.109999999999999
8,0.295,0.875,82.0,0,0.1296243711454014,Low Risk,36184,2,16.92
3,0.21,0.6666666666666666,168.0,0,0.5759084080420508,Medium Risk,27848,1,3.95
5,0.20400000000000001,0.8,139.5,0,0.3483261793151681,Low Risk,41246,1,10.348
9,0.2833333333333333,0.7777777777777778,77.375,0,0.07829424374679679,Low Risk,35269,2,14.333333333333334
8,0.1925,0.875,87.14285714285714,0,0.12390484636839304,Low Risk,2980,2,16.9575
4,0.2675,0.75,184.0,0,0.39990206658347593,Low Risk,44462,1,5.1274999999999995
